3.306565704344422102e+03,-1.399822373055953619e+02,2.414921695885058398e+03,-1.221318412530563137e+03,9.859241567529189751e+02,1.138331654107297027e+03,-7.556324513776272056e+01,4.956726008878003853e+01,-1.715266266245764655e+02,8.717515629097184160e+01,-2.166931489065757788e+01,3.309141636394741681e+02,9.264860510319126661e+02,-1.624079309518490675e+02,1.434684281850542789e+02,5.896690247454981773e+02,8.030358032865588314e+01,1.534536658976899446e+02,-1.957852372038036606e+02,5.130655979299069713e+01,2.485242844594744938e+01,-2.435619067823891015e+01,2.165981136093779469e+01,-2.246303077623100464e+01,-1.126780908175408977e-02
2.486113463017789400e+03,-1.616569025932718091e+02,9.133297107018779570e+02,-9.483218850291295610e+01,-8.006154057462121045e+02,-6.477371094425450337e+02,-1.636771182511818779e+03,-1.266499822734690269e+03,8.883754249585892921e+02,-2.569751104770676875e+01,-8.184353359111283908e+02,-3.597851021506854430e+00,-3.087560244292506972e+00,1.270840161882653803e+02,1.278912448457357556e+02,9.424042085887845133e+01,-7.049071086672194042e+01,1.145181526084982693e+02,-1.119714960979538176e+02,-3.896037564598805147e+01,-1.654032249853444370e+01,1.563983045243825245e+02,9.960317042910598673e+01,-6.993313199556421722e+00,3.700122289316599977e-02
1.187662891279587939e+03,2.763626709702863877e+02,3.898854276356757396e+02,-1.748267771720936423e+02,-4.038584427257015363e+02,-1.242726580172496398e+02,5.724510987495401650e+02,-2.289769984152632389e+02,-5.136722631868462940e+01,-7.335776339729235929e+01,1.345890314036468851e+02,4.110563436177753260e+02,-2.633913533767706205e+00,5.073367528287990922e+02,-6.883984889918783665e+02,-1.736548459129894582e+02,-5.756564243043106899e+02,7.852622777699092467e+02,-2.308301333808470304e+02,1.619471491306632345e+02,-2.316280457957992382e+02,-7.659542337439644655e+01,-4.090487159471872580e+00,3.732531164458947615e+01,-1.546720777443096884e-01
1.913500384748342867e+03,1.916135819040212596e+02,5.469176083158816937e+02,-2.325893389508907205e+01,-6.322576758627094478e+02,9.110118272250073801e+01,5.503385363593594093e+02,1.304491674939270979e+03,2.051881066451502193e+03,-4.579241022159797581e+02,8.028120492626132432e+01,-1.495494372016023874e+02,7.565767198714534914e+01,7.975218322003891558e+01,1.830414469770561325e+01,7.799144827819364423e+01,1.230805054214124823e+02,5.400161033116542342e+01,-4.069518380749700626e+00,1.262900491637013189e+01,5.497409945196767289e+00,6.795744528181577593e+00,9.055440262731158541e+00,-9.501967454673723168e+00,-6.445335341592869915e-02
2.975134805353240608e+03,-8.321085058584026228e+02,1.902738442993223543e+03,3.643595381533924410e+03,5.606186073583110101e+02,5.089284699520421213e+02,5.000566737354223790e+01,-9.412959541512215367e+01,-4.764155521472211063e+01,-1.996115496730466177e+01,-5.282039204939208332e+01,-1.622705975199077102e+02,3.501971042505606846e+01,7.091764902000343795e+01,-1.161349335264314675e+02,6.388434674119753964e+00,2.942567963737564085e+01,-5.666008455236116248e+01,-1.867067987667537636e+02,-8.008960725767042277e+01,-3.503902723433662914e+01,-6.420957675409282217e+01,-2.417346757390350831e+01,3.755497080953336564e+01,2.036474980671540425e-02
1.324927515627110552e+03,3.094983358293860221e+01,4.331986453849619920e+02,2.820047905011533906e+00,-2.347619225393005138e+02,2.067540743009196547e+01,2.140991717319080010e+02,-4.623139835415283727e+01,-1.107945310364769398e+01,4.757080341145006486e+01,-2.140288757933335262e+01,7.733977887937513174e+01,-1.462898461805075279e+01,6.765723599161844959e+01,2.270382355872584057e+01,-2.472573363696515685e+02,-3.785084631030462106e+02,1.750265094652982967e+00,-1.511592144598550647e+02,1.369076187295281102e+02,1.000169053969587367e+03,-6.082400573813392697e+01,4.393692911568096804e+01,-3.152055791550803932e+01,-3.060918055400904669e-01
1.805600147498603974e+03,-2.184780153492796728e+02,8.209524544210978547e+02,9.239103457138286046e+01,-1.123387855781975759e+03,-1.800209889898920892e+02,-9.868977866063944475e+02,-2.110140696991165612e+02,-2.276145538958356269e+02,-8.087618701062339142e+02,1.375569476446707085e+03,1.375593471467065285e+02,1.216849112711421412e+02,-4.811129569051391286e+02,-1.841499340511122966e+02,-1.691999805216632637e+02,1.907319774363238025e+02,2.577099583636995206e+01,-1.814014127306889179e+01,3.196900892826067775e+01,2.656850226691599559e+01,4.746006070956818235e+01,4.787724206574555552e+01,3.329499266455000495e+00,1.168511187689385694e-01
1.602640221310618017e+03,2.658634177980586060e+02,6.604455591080260319e+02,-1.808417759525449924e+02,6.278145598173306041e+01,8.315016115755884130e+01,1.747425982001075226e+02,1.004702568191607241e+02,7.936596539307552689e+01,-9.569561459667243142e+00,-4.325868392014762662e+02,1.176056943081340478e+03,-8.037567031496247409e+02,-4.394338143537229371e+02,-4.903243405317272732e+02,1.106610146948105040e+02,4.614741294394209490e+02,-1.986585373481135264e+02,-1.505963179370174316e+02,-1.522980247893873162e+01,4.145725024742540654e+01,-9.546744809530208897e+01,1.233422537295422039e+01,-3.238731223180114682e+01,-6.511700170713902169e-02
1.410786688193966711e+03,-3.754431581492040095e+02,6.808728686771886487e+02,-1.547205966423637449e+02,-7.483406696137209337e+02,5.683215331287464522e+01,1.362471935709420450e+02,4.551503049514916910e+01,-1.122376092252333564e+02,4.630593179558046018e+02,-3.118220953192318916e+02,-1.654217953517839987e+02,3.219170212694039606e+02,-1.037319529469063326e+02,7.801797553117286554e+01,-7.302953706363738320e+02,4.013986651756279684e+02,-1.574763621884584097e+02,-1.667406394725647942e+02,8.152867620039634176e+02,-1.612122024186226383e+02,-2.231977977240067332e+02,5.356056698506473879e+01,-1.645695136561789695e+01,-7.125003820230751961e-02
1.469887551432399732e+03,-3.346732027869302328e+01,8.855906377366057995e+02,4.449239269522471432e+02,3.719302601431871835e+02,-2.313244561957672545e+02,2.671255520778775860e+01,2.028789945853891084e+02,-1.574673865603437761e+01,-6.878968014018821187e+00,-2.313827620705708625e+02,1.460576125381296890e+02,-3.154655169791051605e+01,-5.103726687481483850e+02,-2.005053067473262729e+01,2.174937093314071390e+01,-3.500112163262054992e+02,2.256883427769144816e+02,1.018351816752215200e+03,3.116576908802913408e+02,-5.885045409348123258e+00,9.120645384672522482e+01,2.919730883373975416e+02,3.955649652527011284e+01,-1.131949853122533878e-01
1.451357911586768523e+03,-1.368525482028895794e+02,6.878166704089227323e+02,-1.256308703189785234e+02,-5.958019907087260663e+02,3.232011303048511053e+01,2.985982008151123068e+02,4.177693856074063206e+02,-2.672129462542766305e+02,2.075289531829893974e+02,-3.306221120701364953e+02,1.801251644860767556e+02,1.744298155758706628e+02,-4.667286350427912112e+02,4.714824870900159226e+02,-7.621197363017836324e+02,-1.622551971849457786e+01,3.593071425922931326e+02,-1.022101984678009359e+02,-7.380742812185707180e+02,-7.282500038027205846e+01,-1.550108715797317060e+01,1.333709347304355504e+02,1.086993305124426712e+01,-2.899162725498818372e-01
1.667024246017013184e+03,9.508140055597843343e+01,7.530849533662037629e+02,2.133861429073230909e+02,-3.600932647726244227e+02,1.507626411500428105e+02,3.710328584729171553e+02,-4.263369367453610721e+02,1.381057042449586163e+02,4.719788224474621643e+02,6.731671043213832490e+02,6.508022288641333262e+02,-4.277196272873227372e+02,6.677232192017675061e+02,9.674789137449643022e+02,8.652304615959084799e+01,1.261479138825319382e+02,7.025988832029490538e+01,1.914664453795395218e+02,9.602336199418013507e+01,-5.278505426810367140e+01,-1.770408324401104139e+01,5.553670783107863684e+01,-3.211842127871477715e+01,1.800451261505520845e-02
9.519970803530633930e+03,-8.115266167605025657e+03,-1.996328609025478499e+03,-2.470276065354069601e+02,3.091403762633541419e+02,-4.086116427320784084e+01,1.116718017594079129e+02,-4.703695039943777800e+01,6.433077508051846527e-01,-3.576695449832556761e+01,3.226793962995854059e+01,3.954973432063263239e+00,-2.110025306330570416e+01,-2.790020612822991186e+00,-2.975182832555462564e+00,1.162782981736021881e+01,-3.476037410919176285e+00,2.632401755164470725e+00,4.833859592921838200e+00,-9.791282898284778824e+00,-9.431240762867707517e+00,-3.094157903632530626e+00,4.409472187058851134e+00,3.174122106573944446e+00,1.470722518210931806e-02
1.211844823356934285e+04,6.748806199531787570e+03,-1.979704614134406484e+03,1.245269150584823592e+02,2.753743530077001083e+02,3.518394117186903713e+01,-4.385602444631840058e+01,1.234676536024083937e+01,-1.601354528360045890e+02,7.009248158026498920e+00,7.577281971307419539e+00,-1.105333979131793427e+02,2.674578723388954415e+01,-4.504179532777722095e+00,1.326043999515795235e+01,-5.218695679183078973e+00,5.774229216434973466e+01,4.363119581634242294e+00,-6.639430673587433773e+00,4.743173561120162418e+00,-1.264129817401693856e+01,1.814862274769313544e+01,1.352536747856221355e+00,-4.267284357535317874e+00,2.059433668302577958e-02
1.208088169717068240e+03,2.147291487767798230e+02,3.416192625348880370e+02,-9.033682349395462552e+01,-2.425685099559278797e+02,-4.123961092764481862e+01,1.795939300602794049e+02,1.389212369473762294e+02,1.021889112132149080e+02,-4.179264467840076946e+01,8.083107813356852489e+01,3.893277882313068403e+02,1.029063304696522891e+02,-1.563041022393765047e+02,1.268069290224548382e+02,-9.470039187240384138e+01,-9.805315013806919069e+02,-8.095215676600064398e+02,-2.595333984498303721e+02,4.359747385615876425e+01,-2.574495736068764131e+02,1.489148728579370413e+02,8.800626070576640814e+01,-2.898697436987949416e+01,-6.898448106084241471e-02
2.452711563566415862e+03,-7.981444367407145535e+01,1.250656471909961056e+03,-4.085739128954023158e+02,-1.124130450011050925e+03,-9.937218083333141294e+01,7.553313709440108141e+02,-5.014290814780774213e+02,1.483318763184999796e+02,1.187422780374683271e+03,3.435550801216622858e+02,-7.073264089429868591e+02,-3.630787611907902601e+02,-4.989436688832479945e+02,-2.509490215533402022e+02,4.551337517311848728e+02,-9.107747000072006927e+01,-9.788703238070784352e+00,-5.244303670399857964e+01,-1.196031419536736564e+02,-1.300179633657246825e+01,-3.822210720508594051e+01,-7.987919121913997778e+00,2.765376822987290950e+01,3.627015054877749667e-02
1.037453590323621484e+03,-1.411957064595702889e+02,5.905200176676717092e+02,3.383854870601010134e+01,-1.207558576540028099e+02,5.670006330883013845e+01,2.402188148847257878e+02,-1.043965057291795517e+01,-3.943116190178923830e+01,2.372650409302208985e+01,-1.218710054741352877e+02,1.321469984638926860e+02,-3.593586090622103058e+01,-2.304676068024697315e+02,1.403935301185567539e+02,-1.818078286623393183e+02,-9.788933391911109894e+00,1.256373145976349406e+02,7.607261433199329304e+01,1.734157853644709348e+02,2.654480275045541759e+01,6.000801998414109448e+02,-7.391789605511977470e+02,8.045536339727603092e+01,-7.512155583757207378e-01
9.569583909289424355e+02,-1.427290431935069250e+02,9.304983103776128246e+02,7.327485047431464693e+01,5.820397905074339633e+02,-1.366227493789568598e+03,1.954333600670604767e+02,1.724398489820861471e+02,-1.593195076643064851e+02,6.156645404660211263e+00,6.516836230855263068e+01,-1.429486131793199775e+02,-1.224088425831460158e+00,9.546196252920347902e+00,-3.669377462800458289e+01,-1.603316457534218031e+01,4.555183893055472311e+01,8.650520252586765935e+01,-3.982784669729928595e+01,1.762724134770743412e+00,-3.738505492512194195e+01,1.217682426291129048e+02,-3.428784223933990916e+01,-6.004021786107299476e+02,-3.841548784764580726e-01
2.134560574392873150e+03,-5.623071738662921462e+02,7.873534642063488036e+02,2.436886011472470059e+01,-1.580735433865013874e+03,-1.798101777840394888e+01,-8.859177863982077952e+02,1.568804714279661994e+03,-1.075466752297189259e+03,7.057559063518709763e+01,-3.650128139860679539e+02,-8.962757642174535988e+01,-2.055758673737696824e+02,4.197141571706099512e+02,1.270570286171638408e+01,3.981923345702553547e+02,-7.342257035779310570e+01,-4.194362413035201520e+00,3.967050127353502376e+01,2.031008223674111335e+01,3.880782311960068842e+00,8.042575096014434877e+00,-4.086723123250678924e+01,-6.400934967903744166e-01,-8.447330880086248439e-02
2.499841572227564484e+03,-8.194978312666525255e+01,2.188014052211378839e+03,-1.286425821530262965e+03,1.421243453882590302e+03,8.974988669110729234e+02,-6.124256877779052957e+02,1.657259241922697584e+02,4.021639279168964975e+01,-1.788392095720857924e+02,1.594123702996095062e+02,-5.897785898618510600e+02,-8.058991349713970749e+02,2.681878602862366847e+02,-9.378624074928495702e+01,-5.016206365678037855e+02,-1.097908456835638447e+02,-7.602163585547499736e+01,2.762420627131586315e+01,-4.775049405921609491e+01,-6.293845900321861819e+01,3.908154626747294635e+00,7.521702108292740441e+00,2.917499733023097974e+01,4.751871410786542155e-02
1.816390262024635604e+03,5.632847502705673293e+01,1.146367001421428540e+03,-4.246209513776810809e+02,-8.924624244486151383e+02,5.044944338802113748e+01,1.412834661705861663e+03,-7.940621133250763251e+02,-5.491055319532223393e+02,-1.348732642490578883e+03,-4.720264374340168274e+02,-3.365509434739439030e+02,-9.449755413438394669e+01,1.338518140044948268e+02,1.550728109002861004e+02,1.537894105385286139e+02,1.284804269895523419e+02,-1.562901000606559023e+02,1.014433735402698744e+02,-3.053536018388578199e+01,-2.303994222299769490e+01,-2.783616500061565091e+01,4.380888730434356404e+01,5.445151946714070768e+00,1.963556395797438556e-02
1.588198814433337475e+03,-6.208806041970403555e+01,7.391994798253535919e+02,-2.692739897049100932e+02,-4.509556952087829131e+02,6.979025755271715070e+01,1.431519255365178935e+02,-2.556205840015018680e+02,8.336967472665246248e+01,4.417490186697860963e+02,8.547632338909453154e+01,2.161300079339309264e+02,5.630439832975215495e+02,6.613724238478487223e+02,-6.609765512339398583e+02,-3.283012532811761730e+02,2.723586435365409102e+02,-4.557413031341275200e+02,5.264449387924647681e+02,-3.753912840770602770e+02,6.059360725536396330e+01,1.171900817776107999e+02,-3.856389036392868519e+01,-1.438159075173318158e+01,7.359747498242794062e-02
2.198956399849049959e+01,-2.153504881185345443e+00,1.324294691953421577e+01,1.031513911421828356e+00,-5.645679908125416091e+00,3.417104912956642204e-01,7.824230242322204099e+00,6.184791972605739652e+00,-1.405801827188218223e+00,1.748712458691030536e+00,-6.165273307564458349e+00,4.300703110102657156e+00,-3.246232763847057279e-01,-4.470748922184952789e+00,2.370773944772622155e+00,-6.202825443720522358e+00,-4.746073484006191556e+00,5.005059407450663578e+00,4.063177789081415803e-01,1.547454240285192517e+00,3.110373629236899085e+00,5.644787207231093618e+00,-7.516161689608044760e+00,-3.493014238856871234e+00,7.032655402329463357e+01
8.810780718614172429e+02,1.486102620933812375e+02,2.105673831985048139e+02,-9.320251731270583662e+01,-1.414794113440369188e+02,-9.005346745033772038e+01,-3.935976252853105279e+02,-1.908598327099873018e+02,2.169187441836486130e+02,-1.396781958166044717e+02,-5.488254410109585990e+01,8.979824207500286093e+01,6.488568481739211791e+01,-1.400191903399900468e+02,1.158868754843579154e+02,-4.144950641977614758e+00,-3.044952275095951677e+02,-6.132421138778147451e+01,3.213641431636774541e+02,-1.173961923825256690e+02,-4.059394257551138452e+01,-7.596001954512563543e+02,-5.416106591887643162e+02,-7.467408832938318142e+01,-9.005654806148270797e-02
1.677510800938058765e+03,9.173913926449135658e+01,1.408831969413329034e+03,-3.041523014888179546e+02,9.457783904081169339e+02,-2.618204538505679920e+03,1.846434537956373561e+02,3.118676108982359665e+02,-1.298590310344358727e+02,6.352219791440398389e+00,1.199257802728420188e+02,3.146637971013970514e+01,1.152535771970708112e+02,1.110990086045794669e+02,8.282475730505632328e+01,4.431588349810640892e+01,1.137590941382163692e+02,-9.932475140795570212e+01,-1.289823859050335955e+02,-2.205042767162511197e+01,2.531730705592000064e+01,-9.992955131893936027e+01,-1.970316803410199569e+01,3.167259221262592632e+02,2.038304471845038268e-01
